Name,Address,Phone,Website,Rating,Review Count,Email_1,Email_1_Method,Email_1_Source,Email_1_Accuracy_Score,Email_1_Confidence,Email_2,Email_2_Method,Email_2_Source,Email_2_Accuracy_Score,Email_2_Confidence,Email_3,Email_3_Method,Email_3_Source,Email_3_Accuracy_Score,Email_3_Confidence
Kohnan PRO,"7-chōme-1-7 Nishikujō, Konohana Ward, Osaka, 554-0012, Japan",06-6460-6571,https://map.hc-kohnan.com/shop/413,3.8,892,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan Pro Toyonaka Shomoto,"4-chōme-4-30 Shōmotochō, Toyonaka, Osaka 561-0835, Japan",06-6335-3313,https://map.hc-kohnan.com/shop/411,3.6,836,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan Pro,"10-68 Imazudezaikechō, Nishinomiya, Hyogo 663-8227, Japan",0798-38-2141,https://map.hc-kohnan.com/shop/415,3.9,460,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan PRO Ikuno,"4-chōme-5-45 Tatsuminishi, Ikuno Ward, Osaka, 544-0012, Japan",06-6752-3771,https://map.hc-kohnan.com/shop/427?utm_source=google&utm_medium=maps&utm_campaign=gmb,3.6,522,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan PRO Ibarakiten Home Improvement,"4-chōme-8-18 Sawaraginishi, Ibaraki, Osaka 567-0868, Japan",072-633-0872,https://map.hc-kohnan.com/shop/410,3.6,1062,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Konan PRO Jotohigashinakahamaten,"8-chōme-1-27 Higashinakahama, Joto Ward, Osaka, 536-0023, Japan",06-4258-5700,https://map.hc-kohnan.com/shop/468,3.6,439,konan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,konan@gmail.com,pattern_generation,common_domain,0.4,low,konan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan PRO,"1 Chome-7 Bainan, Nishinari Ward, Osaka, 557-0033, Japan",06-6655-5701,https://map.hc-kohnan.com/shop/645,3.6,59,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan Pro Sakai Sanbo,"3-chōme-167-1 Sanbōchō, Sakai Ward, Sakai, Osaka 590-0906, Japan",072-233-7201,https://map.hc-kohnan.com/shop/428?utm_source=google&utm_medium=maps&utm_campaign=gmb,3.6,590,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan PRO,"3-chōme-1-1 Shinzaike Minamimachi, Nada Ward, Kobe, Hyogo 657-0864, Japan",078-805-4371,https://map.hc-kohnan.com/shop/408,3.8,886,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan Pro Itami Koya,"8-chōme-46番地1 Koya, Itami, Hyogo 664-0881, Japan",072-782-5705,https://map.hc-kohnan.com/shop/608,3.8,180,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Konan PRO Sekimeten,"1-chōme-1-9 Sekime, Joto Ward, Osaka, 536-0008, Japan",06-6786-5711,https://map.hc-kohnan.com/shop/644,3.8,48,konan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,konan@gmail.com,pattern_generation,common_domain,0.4,low,konan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan Pro,"3-chōme-10-１０番1号 Imamiya, Minoh, Osaka 562-0033, Japan",072-727-5705,https://map.hc-kohnan.com/shop/483?utm_source=google&utm_medium=maps&utm_campaign=gmb,3.6,197,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan PRO Kadoma Shimagashira,"4-chōme-1-36 Shimagashira, Kadoma, Osaka 571-0016, Japan",072-884-0270,https://map.hc-kohnan.com/shop/456?utm_source=google&utm_medium=maps&utm_campaign=gmb,3.5,333,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan Pro Neyagawa Niwaji,"20-11 Niwajichō, Neyagawa, Osaka 572-0066, Japan",072-827-4032,https://map.hc-kohnan.com/shop/405,3.7,1087,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan PRO,"5-chōme-2-14 Minamitsumori, Nishinari Ward, Osaka, 557-0063, Japan",06-6656-7061,https://map.hc-kohnan.com/shop/430?utm_source=google&utm_medium=maps&utm_campaign=gmb,3.6,803,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan Pro Amagasaki Osho,"77-4 Ōshōkawatachō, Amagasaki, Hyogo 660-0072, Japan",06-6411-0057,https://map.hc-kohnan.com/shop/607,3.5,178,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan PRO Higashiosaka,"2-chōme-3-3 Mikuriyanaka, Higashiosaka, Osaka 577-0035, Japan",06-6789-8070,https://map.hc-kohnan.com/shop/412,3.5,531,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan Pro Toji minami,"3番地2 Nishikujō Nandenchō, Minami Ward, Kyoto, 601-8441, Japan",075-693-5701,https://map.hc-kohnan.com/shop/480,3.5,246,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan PRO Tenjingawa Takatsuji Dori,"78番地 Saiinhigashikaigawachō, Ukyo Ward, Kyoto, 615-0057, Japan",075-322-5700,https://map.hc-kohnan.com/shop/614?utm_source=google&utm_medium=maps&utm_campaign=gmb,3.7,193,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Konan PRO Kusatsu Store,"324-1 Kinokawachō, Kusatsu, Shiga 525-0051, Japan",077-569-5657,https://map.hc-kohnan.com/shop/437?utm_source=google&utm_medium=maps&utm_campaign=gmb,3.9,592,konan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,konan@gmail.com,pattern_generation,common_domain,0.4,low,konan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan PRO,"31-1 Kisshōin Makiechō, Minami Ward, Kyoto, 601-8344, Japan",075-681-5701,https://map.hc-kohnan.com/shop/459?utm_source=google&utm_medium=maps&utm_campaign=gmb,3.6,812,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan Pro Fushimi Shimotoba,"101番地 Shimotoba Tajimachō, Fushimi Ward, Kyoto, 612-8208, Japan",075-612-5250,https://map.hc-kohnan.com/shop/458,3.7,532,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan Pro Takatsuki Shimotanabe,"2-chōme-10-10番7号 Shimotanabechō, Takatsuki, Osaka 569-0062, Japan",072-662-5700,https://map.hc-kohnan.com/shop/469?utm_source=google&utm_medium=maps&utm_campaign=gmb,3.6,282,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Shima Corporation Kyoto Fushimi,"Japan, 〒612-0029 Kyoto, Fushimi Ward, Fukakusa Nishiurachō, 1-chōme １６番",075-646-2818,https://www.sima-corp.jp/,4,528,shima@sima-corp.jp,pattern_generation,business_domain,0.7,medium,shima@gmail.com,pattern_generation,common_domain,0.4,low,shima@yahoo.com,pattern_generation,common_domain,0.4,low
Konan PRO Hirakataomineten,"Japan, 〒573-0145 Osaka, Hirakata, Ōmine Minamimachi, 8 8番1号",072-897-5701,https://map.hc-kohnan.com/shop/633,4,35,konan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,konan@gmail.com,pattern_generation,common_domain,0.4,low,konan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan PRO R171 Mukomachi,"Tsukuda-15番地 Morimotochō, Muko, Kyoto 617-0003, Japan",075-921-2102,https://map.hc-kohnan.com/shop/353-2?utm_source=google&utm_medium=maps&utm_campaign=gmb,3.8,462,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan PRO Uji Okubo,"Japan, 〒611-0031 京都府宇治市広野町茶屋裏２１",0774-44-6886,https://map.hc-kohnan.com/shop/422,3.7,381,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan Pro Yawata Ichinotsubo,"Japan, 〒614-8216 Kyoto, Yawata, Touzu, Taninokuchi ７番地",075-972-0026,https://map.hc-kohnan.com/shop/444?utm_source=google&utm_medium=maps&utm_campaign=gmb,3.8,650,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Hodaka Ritto,"530-1 Deba, Ritto, Shiga 520-3041, Japan",077-554-8001,https://www.dcm-hc.co.jp/shop/detail/01_0772.html?utm_source=google&utm_medium=maps,4,539,hodaka@dcm-hc.co.jp,pattern_generation,business_domain,0.7,medium,hodaka@gmail.com,pattern_generation,common_domain,0.4,low,hodaka@yahoo.com,pattern_generation,common_domain,0.4,low
Shima Corporation Kyoto Ukyo Shop,"101 Saiinnishidachō, Ukyo Ward, Kyoto, 615-0055, Japan",075-325-5828,https://www.sima-corp.jp/shop/kyoto_ukyo/,3.9,667,shima@sima-corp.jp,pattern_generation,business_domain,0.7,medium,shima@gmail.com,pattern_generation,common_domain,0.4,low,shima@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan Pro Rokujizo,"23-1 Momoyamachō Yamanoshita, Fushimi Ward, Kyoto, 612-8002, Japan",075-621-5810,https://map.hc-kohnan.com/shop/443?utm_source=google&utm_medium=maps&utm_campaign=gmb,3.7,391,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan Pro Takatsuki Kanmaki,"1-125 Kanmakiminamiekimaechō, Takatsuki, Osaka 569-0004, Japan",072-660-4061,https://map.hc-kohnan.com/shop/457?utm_source=google&utm_medium=maps&utm_campaign=gmb,3.8,152,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Shimakoporeshontakatsukiten,"18-16 Midorichō, Takatsuki, Osaka 569-0094, Japan",072-672-8803,https://www.sima-corp.jp/,4,259,shimakoporeshontakatsukiten@sima-corp.jp,pattern_generation,business_domain,0.7,medium,shimakoporeshontakatsukiten@gmail.com,pattern_generation,common_domain,0.4,low,shimakoporeshontakatsukiten@yahoo.com,pattern_generation,common_domain,0.4,low
Shima Corporation Uji,"2-2 Hirakichō, Uji, Kyoto 611-0026, Japan",0774-41-3488,https://www.sima-corp.jp/,3.9,219,shima@sima-corp.jp,pattern_generation,business_domain,0.7,medium,shima@gmail.com,pattern_generation,common_domain,0.4,low,shima@yahoo.com,pattern_generation,common_domain,0.4,low
Konan PRO Kameoka Shino Shop,"Ihora-32番地1 Shinochōnojō, Kameoka, Kyoto 621-0822, Japan",0771-22-5760,https://map.hc-kohnan.com/shop/621?utm_source=google&utm_medium=maps&utm_campaign=gmb,4,24,konan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,konan@gmail.com,pattern_generation,common_domain,0.4,low,konan@yahoo.com,pattern_generation,common_domain,0.4,low
サトウ金物 北白川本店,"Japan, 〒606-8161 Kyoto, Sakyo Ward, Ichijōji Kinomotochō, ３７ Ｋ’Ｓ北白川",075-781-2948,N/A,4.1,181,サトウ金物@gmail.com,pattern_generation,common_domain,0.4,low,サトウ金物@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Sato Kanamono Daigo,"9-1 Kanshūji Kanrinji, Yamashina Ward, Kyoto, 607-8217, Japan",075-575-2468,N/A,4.2,106,sato@gmail.com,pattern_generation,common_domain,0.4,low,sato@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Kohnan PRO,"4-chōme-1-7 Ashiharadōri, Hyogo Ward, Kobe, Hyogo 652-0882, Japan",078-686-7681,https://map.hc-kohnan.com/shop/449?utm_source=google&utm_medium=maps&utm_campaign=gmb,3.7,512,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan Pro Ikawadani,"Junna-1118-1 Ikawadanichō, Nishi Ward, Kobe, Hyogo 651-2124, Japan",078-978-5750,https://map.hc-kohnan.com/shop/481,3.7,207,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan Pro (Amagasaki Shino-sakabe),"3-chōme-20-20番10号 Shimosakabe, Amagasaki, Hyogo 661-0975, Japan",06-6494-5755,https://map.hc-kohnan.com/shop/626?utm_source=google&utm_medium=maps&utm_campaign=gmb,3.9,57,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Shima Corporation hardware Koguya,"2-chōme-1-40 Nishinagasuchō, Amagasaki, Hyogo 660-0805, Japan",06-4868-9008,https://www.sima-corp.jp/,4.1,533,shima@sima-corp.jp,pattern_generation,business_domain,0.7,medium,shima@gmail.com,pattern_generation,common_domain,0.4,low,shima@yahoo.com,pattern_generation,common_domain,0.4,low
コーナンPRO西宮北インター店,"2-chōme-2-41 Yamaguchichō Shimoyamaguchi, Nishinomiya, Hyogo 651-1412, Japan",078-903-5700,https://map.hc-kohnan.com/shop/653,3.8,25,コーナンpro西宮北インター店@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,コーナンpro西宮北インター店@gmail.com,pattern_generation,common_domain,0.4,low,コーナンpro西宮北インター店@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan Pro Myodani,"Japan, 〒655-0852 Hyogo, Kobe, Tarumi-ku, Myōdanichō, 字向井畑3487-2",078-797-7507,https://kohnan-pro.com/,4.5,4,kohnan@kohnan-pro.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Hodaka Itami,"5-chōme-3-6 Yamada, Itami, Hyogo 664-0874, Japan",072-783-0058,https://www.dcm-hc.co.jp/shop/detail/02_4570.html?utm_source=google&utm_medium=maps,4.1,398,hodaka@dcm-hc.co.jp,pattern_generation,business_domain,0.7,medium,hodaka@gmail.com,pattern_generation,common_domain,0.4,low,hodaka@yahoo.com,pattern_generation,common_domain,0.4,low
コーナンPRO川西加茂店,"5-chōme-2-3 Kamo, Kawanishi, Hyogo 666-0025, Japan",072-769-5700,https://map.hc-kohnan.com/shop/667,4.7,3,コーナンpro川西加茂店@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,コーナンpro川西加茂店@gmail.com,pattern_generation,common_domain,0.4,low,コーナンpro川西加茂店@yahoo.com,pattern_generation,common_domain,0.4,low
靴と鍵の未来工房 阪神尼崎店,"Japan, 〒660-0884 Hyogo, Amagasaki, Kanda Nakadōri, 3-chōme−５６ １F",06-6417-4169,https://asa-lock.com/,4.9,22,miraikoubou.info@gmail.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
みきかじや村TOOL SHOP,"58-14 Ōmura, Miki, Hyogo 673-0404, Japan",0794-83-1123,http://www.miki-japan.com/,4.8,35,webmaster@miki-japan.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
堺正元刃物店本店,"Japan, 〒652-0844 Hyogo, Kobe, Hyogo Ward, Nakanoshima, 1-chōme−1−４ 中央卸売市場 内",078-672-8216,http://sakaimasamoto.com/,4.7,34,堺正元刃物店本店@sakaimasamoto.com,pattern_generation,business_domain,0.7,medium,堺正元刃物店本店@gmail.com,pattern_generation,common_domain,0.4,low,堺正元刃物店本店@yahoo.com,pattern_generation,common_domain,0.4,low
鍋屋装飾金物（有）,"Japan, 〒650-0011 Hyogo, Kobe, Chuo Ward, Shimoyamatedōri, 8-chōme−16−１１ 金物ビル",078-341-4001,N/A,4.5,19,鍋屋装飾金物有@gmail.com,pattern_generation,common_domain,0.4,low,鍋屋装飾金物有@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Kokoira,"2-chōme-9-36 Honmachi, Miki, Hyogo 673-0431, Japan",0794-82-0442,https://www.3suzu.com/,4.5,30,kokoira@3suzu.com,pattern_generation,business_domain,0.7,medium,kokoira@gmail.com,pattern_generation,common_domain,0.4,low,kokoira@yahoo.com,pattern_generation,common_domain,0.4,low
（有）三木屋,"2-chōme-4-11 Kumoidōri, Chuo Ward, Kobe, Hyogo 651-0096, Japan",078-221-8204,N/A,4.3,4,有三木屋@gmail.com,pattern_generation,common_domain,0.4,low,有三木屋@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Home Center Valor,"Kamiyashiki-1-3 Heiwachō Kamimiyake, Inazawa, Aichi 490-1303, Japan",0567-47-1200,https://stores.homecentervalor.co.jp/detail/38,3.9,2620,home@stores.homecentervalor.co.jp,pattern_generation,business_domain,0.7,medium,home@gmail.com,pattern_generation,common_domain,0.4,low,home@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan Pro Atsuta Yonbancho,"2-chōme-21-51 Yonban, Atsuta Ward, Nagoya, Aichi 456-0051, Japan",052-661-7557,https://map.hc-kohnan.com/shop/418,3.8,553,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
Kohnan Pro Komaki,"4-chōme-140-1 Horinouchi, Komaki, Aichi 485-0046, Japan",0568-42-1803,https://map.hc-kohnan.com/shop/426,3.7,1425,kohnan@map.hc-kohnan.com,pattern_generation,business_domain,0.7,medium,kohnan@gmail.com,pattern_generation,common_domain,0.4,low,kohnan@yahoo.com,pattern_generation,common_domain,0.4,low
