Name,Address,Phone,Website,Rating,Review Count,Email_1,Email_1_Method,Email_1_Source,Email_1_Accuracy_Score,Email_1_Confidence,Email_2,Email_2_Method,Email_2_Source,Email_2_Accuracy_Score,Email_2_Confidence,Email_3,Email_3_Method,Email_3_Source,Email_3_Accuracy_Score,Email_3_Confidence
Lowe's Home Improvement,"2671 Ross Clark Cir, Dothan, AL 36301, USA",(334) 673-9157,https://www.lowes.com/store/AL-Dothan/0606?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-606-_-na-_-0-_-0&y_source=1_MTE4MzE2MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.2,2500,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
ADK Building Supply,"2394 Ross Clark Cir, Dothan, AL 36301, USA",(334) 984-2422,http://adkbuildingsupply.com/,4.4,88,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,website_scraping,main_page,0.9,high,8c4075d5481d476e945486754f783364@sentry.io,website_scraping,main_page,0.9,high,gbrunson@adkbuildingsupply.com,website_scraping,main_page,0.9,high
Lowe's Home Improvement,"4801 Montgomery Hwy, Dothan, AL 36303, USA",(334) 340-2560,https://www.lowes.com/store/AL-Dothan/2884?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-2884-_-na-_-0-_-0&y_source=1_MTE4MzE1Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.3,1626,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Marvin's,"301 N 12th St, Gadsden, AL 35901, USA",(256) 546-2856,http://www.marvinsbuildingmaterials.com/?utm_source=GMB&utm_medium=Organic&utm_campaign=GMB&utm_content=Gadsden,4,139,79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com,website_scraping,main_page,0.9,high,8c4075d5481d476e945486754f783364@sentry.io,website_scraping,main_page,0.9,high,1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com,website_scraping,main_page,0.9,high
Lowe's Home Improvement,"615 George Wallace Dr, Gadsden, AL 35903, USA",(256) 543-1543,https://www.lowes.com/store/AL-Gadsden/1640?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1640-_-na-_-0-_-0&y_source=1_MTE4Mjk1My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.1,2366,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Southside Hardware Co.,"1693 AL-77, Gadsden, AL 35907, USA",(256) 485-1468,https://southsidehardwareco.com/,4.8,67,info@southsidehardwareco.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Building Systems & Supply,"797 W Grand Ave, Rainbow City, AL 35906, USA",(256) 442-5960,N/A,4.4,93,building@gmail.com,pattern_generation,common_domain,0.4,low,building@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
HB Hardware & Building Supply,"5601 Main St, Hokes Bluff, AL 35903, USA",(256) 492-7377,N/A,4.7,41,hb@gmail.com,pattern_generation,common_domain,0.4,low,hb@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Hudak Hardware & Paint Supply,"2104 Rainbow Dr, Gadsden, AL 35901, USA",(256) 546-5358,N/A,4.6,20,hudak@gmail.com,pattern_generation,common_domain,0.4,low,hudak@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Etowah Builders Supply Inc,"205 W Grand Ave, Rainbow City, AL 35906, USA",(256) 442-3510,N/A,4.4,66,etowah@gmail.com,pattern_generation,common_domain,0.4,low,etowah@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Mountain Top Hardware & Supply,"11174 US-278, Altoona, AL 35952, USA",(205) 589-6500,N/A,4.7,94,mountain@gmail.com,pattern_generation,common_domain,0.4,low,mountain@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Shello Shellay,"Cleveland Ave, Gadsden, AL 35901, USA",N/A,N/A,5,4,shello@gmail.com,pattern_generation,common_domain,0.4,low,shello@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Lansing Building Products,"100 Rainbow Industrial Blvd, Rainbow City, AL 35906, USA",(256) 442-0022,https://www.lansingnow.com/,4.5,42,lansing@lansingnow.com,pattern_generation,business_domain,0.7,medium,lansing@gmail.com,pattern_generation,common_domain,0.4,low,lansing@yahoo.com,pattern_generation,common_domain,0.4,low
Ollie's Bargain Outlet,"3000 E Meighan Blvd, Gadsden, AL 35903, USA",(256) 494-5274,http://www.ollies.us/,4.4,1248,ollies@ollies.us,pattern_generation,business_domain,0.7,medium,ollies@gmail.com,pattern_generation,common_domain,0.4,low,ollies@yahoo.com,pattern_generation,common_domain,0.4,low
Old Glory Home Supplies,"1804 Eastside Dr, Gadsden, AL 35904, USA",(256) 952-1804,N/A,N/A,N/A,old@gmail.com,pattern_generation,common_domain,0.4,low,old@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
AIH Alaska Industrial Hardware Inc.,"5655 Old Seward Hwy, Anchorage, AK 99518, USA",(907) 561-1781,https://www.aih.com/,4.5,444,aih@aih.com,pattern_generation,business_domain,0.7,medium,aih@gmail.com,pattern_generation,common_domain,0.4,low,aih@yahoo.com,pattern_generation,common_domain,0.4,low
Hardware Specialties Inc.,"424 W 54th Ave, Anchorage, AK 99518, USA",(907) 563-1312,http://www.hsiak.com/,4.8,91,sales@hsiak.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lowe's Home Improvement,"333 E Tudor Rd, Anchorage, AK 99503, USA",(907) 563-0391,https://www.lowes.com/store/AK-Anchorage/0289?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-289-_-na-_-0-_-0&y_source=1_MTE4NDMzOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.1,1312,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
TrustWorthy Hardware and Lumber Supply,"17034 N Eagle River Loop Rd STE 101, Eagle River, AK 99577, USA",(907) 694-9384,https://www.facebook.com/EagleRiverTrustworthyHardwareStore/,4.8,189,trustworthy@facebook.com,pattern_generation,business_domain,0.7,medium,trustworthy@gmail.com,pattern_generation,common_domain,0.4,low,trustworthy@yahoo.com,pattern_generation,common_domain,0.4,low
Walmart Supercenter,"8900 Old Seward Hwy, Anchorage, AK 99515, USA",(907) 344-5300,https://www.walmart.com/store/2071-anchorage-ak/?veh=seo_loc,3.9,3903,walmart@walmart.com,pattern_generation,business_domain,0.7,medium,walmart@gmail.com,pattern_generation,common_domain,0.4,low,walmart@yahoo.com,pattern_generation,common_domain,0.4,low
AIH Alaska Industrial Hardware Inc,"2716 Commercial Dr, Anchorage, AK 99501, USA",(907) 272-1441,https://www.aih.com/,4.5,146,aih@aih.com,pattern_generation,business_domain,0.7,medium,aih@gmail.com,pattern_generation,common_domain,0.4,low,aih@yahoo.com,pattern_generation,common_domain,0.4,low
AIH Alaska Industrial Hardware Inc,"8801 Old Seward Hwy, Anchorage, AK 99515, USA",(907) 276-7201,http://www.aih.com/,4.3,122,aih@aih.com,pattern_generation,business_domain,0.7,medium,aih@gmail.com,pattern_generation,common_domain,0.4,low,aih@yahoo.com,pattern_generation,common_domain,0.4,low
AIH Alaska Industrial Hardware Inc.,"12340 Old Glenn Hwy, Eagle River, AK 99577, USA",(907) 694-2988,https://aih.com/,4.2,153,aih@aih.com,pattern_generation,business_domain,0.7,medium,aih@gmail.com,pattern_generation,common_domain,0.4,low,aih@yahoo.com,pattern_generation,common_domain,0.4,low
Fasteners & Fire Equipment Co,"123 E International Airport Rd, Anchorage, AK 99518, USA",(907) 562-2777,http://www.fastenersfire.com/,4.5,134,fasteners@fastenersfire.com,pattern_generation,business_domain,0.7,medium,fasteners@gmail.com,pattern_generation,common_domain,0.4,low,fasteners@yahoo.com,pattern_generation,common_domain,0.4,low
Walmart Supercenter,"3101 A St, Anchorage, AK 99503, USA",(907) 563-5900,https://www.walmart.com/store/2070-anchorage-ak/?veh=seo_loc,3.8,5597,walmart@walmart.com,pattern_generation,business_domain,0.7,medium,walmart@gmail.com,pattern_generation,common_domain,0.4,low,walmart@yahoo.com,pattern_generation,common_domain,0.4,low
Architectural Hardware Supply Inc.,"1200 E 76th Ave #1205, Anchorage, AK 99518, USA",(907) 522-0234,https://ahs-alaska.biz/,4,5,architectural@ahs-alaska.biz,pattern_generation,business_domain,0.7,medium,architectural@gmail.com,pattern_generation,common_domain,0.4,low,architectural@yahoo.com,pattern_generation,common_domain,0.4,low
General Hardware Distributors,"2192 Viking Dr, Anchorage, AK 99501, USA",(907) 279-6691,N/A,N/A,N/A,general@gmail.com,pattern_generation,common_domain,0.4,low,general@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Lowe's Home Improvement,"10900 Old Seward Hwy, Anchorage, AK 99515, USA",(907) 349-8889,https://www.lowes.com/store/AK-Anchorage/1633?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1633-_-na-_-0-_-0&y_source=1_MTE4NDMzNS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.1,946,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Lowe's Home Improvement,"1200 N Muldoon Rd, Anchorage, AK 99504, USA",(907) 269-2400,https://www.lowes.com/store/AK-Anchorage/2955?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-2955-_-na-_-0-_-0&y_source=1_MTE4NDMzNC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.2,1105,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
AIH Alaska Industrial Hardware Inc.,"2951 Airport Way, Fairbanks, AK 99709, USA",(907) 452-4788,https://www.aih.com/,4.5,336,aih@aih.com,pattern_generation,business_domain,0.7,medium,aih@gmail.com,pattern_generation,common_domain,0.4,low,aih@yahoo.com,pattern_generation,common_domain,0.4,low
Sentry Hardware,"250 3rd St #6, Fairbanks, AK 99701, USA",(907) 452-4774,http://frontieroutfittersfairbanks.com/,4.3,86,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,website_scraping,main_page,0.9,high,8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A
Frontier Outfitters,"250 3rd St #6, Fairbanks, AK 99701, USA",(907) 452-4774,http://www.frontieroutfittersfairbanks.com/,4.3,239,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,website_scraping,main_page,0.9,high,8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A
Lowe's Home Improvement,"425 Merhar Ave, Fairbanks, AK 99701, USA",(907) 451-4700,https://www.lowes.com/store/AK-Fairbanks/1985?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1985-_-na-_-0-_-0&y_source=1_MTE4NDMzNy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4,1032,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Spenard Builders Supply,"2460 Phillips Field Rd, Fairbanks, AK 99701, USA",(907) 452-5050,http://www.sbsalaska.com/,3.9,49,generalkenai@sbsalaska.com,website_scraping,main_page,0.9,high,generalpolarsupplyanch@polarsupply.com,website_scraping,main_page,0.9,high,generalsitka@sbsalaska.com,website_scraping,main_page,0.9,high
"Denali Industrial Supply, Inc.","1499 Van Horn Rd, Fairbanks, AK 99701, USA",(907) 452-4524,https://denali-industrial.com/,4.7,33,websales@denali-industrial.com,website_scraping,contact_page,0.95,very_high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sentry Hardware North Pole,"North Pole, AK 99705, USA",(907) 488-6521,N/A,4.4,176,sentry@gmail.com,pattern_generation,common_domain,0.4,low,sentry@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Frontier Supply Company,"981 Van Horn Rd, Fairbanks, AK 99701, USA",(907) 374-3500,http://www.frontiersupply.com/,4.4,36,daveh@frontiersupply.warwebllc3.com,website_scraping,contact_page,0.95,very_high,VickiM@frontiersupply.com,website_scraping,contact_page,0.95,very_high,MJG@frontiersupply.com,website_scraping,contact_page,0.95,very_high
K-Supply Co,"965 Aurora Dr, Fairbanks, AK 99709, USA",(907) 451-8721,N/A,4.4,16,ksupply@gmail.com,pattern_generation,common_domain,0.4,low,ksupply@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
AIH Alaska Industrial Hardware Inc.,"2093 Jordan Ave, Juneau, AK 99801, USA",(907) 790-3300,https://www.aih.com/,4.1,95,aih@aih.com,pattern_generation,business_domain,0.7,medium,aih@gmail.com,pattern_generation,common_domain,0.4,low,aih@yahoo.com,pattern_generation,common_domain,0.4,low
Valley Lumber & Building Supply,"8525 Old Dairy Rd, Juneau, AK 99801, USA",(907) 789-7500,https://www.valleylumberjuneau.com/,4.6,23,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,website_scraping,main_page,0.9,high,78f7996315bc402f9dcb8a2f974b82d1@sentry.wixpress.com,website_scraping,main_page,0.9,high,8c4075d5481d476e945486754f783364@sentry.io,website_scraping,main_page,0.9,high
Don Abel Bldg Sply Inc,"9999 Glacier Hwy, Juneau, AK 99801, USA",(907) 789-2155,http://www.donabel.biz/,4.4,138,ed436f5053144538958ad06a5005e99a@sentry.wixpress.com,website_scraping,main_page,0.9,high,shop@donabel.biz,website_scraping,main_page,0.9,high,0e6a29e4756740a8a63493e912ba2174@sentry.wixpress.com,website_scraping,main_page,0.9,high
Spenard Builders Supply,"1600 Mill Bay Rd, Kodiak, AK 99615, USA",(907) 486-4168,https://www.sbsalaska.com/locations/kodiak/,4,23,generalkenai@sbsalaska.com,website_scraping,main_page,0.9,high,generalpolarsupplyanch@polarsupply.com,website_scraping,main_page,0.9,high,generalsitka@sbsalaska.com,website_scraping,main_page,0.9,high
Trustworthy Hardware lumber yard,"16607 Coronado St, Eagle River, AK 99577, USA",N/A,N/A,5,1,trustworthy@gmail.com,pattern_generation,common_domain,0.4,low,trustworthy@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Spenard Builders Supply,"3978 Lake St, Homer, AK 99603, USA",(907) 235-8506,https://www.sbsalaska.com/,4.1,46,generalkenai@sbsalaska.com,website_scraping,main_page,0.9,high,generalpolarsupplyanch@polarsupply.com,website_scraping,main_page,0.9,high,generalsitka@sbsalaska.com,website_scraping,main_page,0.9,high
Sportsman's Supply And Rental,"1114 Freight Dock Rd, Homer, AK 99603, USA",(907) 235-2617,N/A,4.7,61,sportsmans@gmail.com,pattern_generation,common_domain,0.4,low,sportsmans@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Kachemak Gear Shed,"3625 East End Rd, Homer, AK 99603, USA",(907) 235-8612,http://go2marine.com/,4.5,330,kachemak@go2marine.com,pattern_generation,business_domain,0.7,medium,kachemak@gmail.com,pattern_generation,common_domain,0.4,low,kachemak@yahoo.com,pattern_generation,common_domain,0.4,low
Wood Plus,"3835 East End Rd, Homer, AK 99603, USA",(907) 235-7628,N/A,5,1,wood@gmail.com,pattern_generation,common_domain,0.4,low,wood@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Homer Lumber,"3978 Lake St, Homer, AK 99603, USA",(907) 235-8506,https://www.bldr.com/location/spenard-builders-supply-homer-ak-lumber-yard/HOMRAKYD,N/A,N/A,homer@bldr.com,pattern_generation,business_domain,0.7,medium,homer@gmail.com,pattern_generation,common_domain,0.4,low,homer@yahoo.com,pattern_generation,common_domain,0.4,low
M & M Hardware & Builders Supply,"4420 US-79, Homer, LA 71040, USA",(318) 927-3209,http://benjaminmoore.com/,4.9,63,u003einfo@benjaminmoore.com,website_scraping,main_page,0.9,high,info@benjaminmoore.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A
Wagon Wheel Garden and Pet,"1506 Ocean Dr, Homer, AK 99603, USA",(907) 235-8777,http://akwagonwheel.com/,4.7,153,alaskawagonwheel@gmail.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Homer Hardware,"856 Historic Homer Hwy, Homer, GA 30547, USA",(706) 677-2243,http://homer-hardware.keeq.io/,4.7,35,homer@homer-hardware.keeq.io,pattern_generation,business_domain,0.7,medium,homer@gmail.com,pattern_generation,common_domain,0.4,low,homer@yahoo.com,pattern_generation,common_domain,0.4,low
ULMER BURGESS INC,"3858 Lake St #5, Homer, AK 99603, USA",(907) 235-2897,N/A,N/A,N/A,ulmer@gmail.com,pattern_generation,common_domain,0.4,low,ulmer@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
North Wind Home Collection,"173 W Pioneer Ave, Homer, AK 99603, USA",(907) 235-0766,https://www.facebook.com/North-Wind-Home-Collection-117197111722008/,4.5,13,north@facebook.com,pattern_generation,business_domain,0.7,medium,north@gmail.com,pattern_generation,common_domain,0.4,low,north@yahoo.com,pattern_generation,common_domain,0.4,low
Homer Art and Frame,"4001 Lake St #3, Homer, AK 99603, USA",(907) 435-3999,http://homerartandframe.com/,4.9,30,homer@homerartandframe.com,pattern_generation,business_domain,0.7,medium,homer@gmail.com,pattern_generation,common_domain,0.4,low,homer@yahoo.com,pattern_generation,common_domain,0.4,low
Airgas Store,"5075 Kachemak Dr Bldg 1A, Homer, AK 99603, USA",(907) 235-0693,"https://locations.airgas.com/ak/homer/airgas-store-w282.html?utm_arg=3rd_party_local:Google::Industrial,%20Dry%20Ice:W282",4.9,31,wecanhelp@airgas.com,website_scraping,main_page,0.9,high,ww-homerw282@airgas.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A
Fritz Creek General Store,"55770 East End Rd, Homer, AK 99603, USA",(907) 235-6521,N/A,4.1,52,fritz@gmail.com,pattern_generation,common_domain,0.4,low,fritz@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Honda Ski-doo,"1275 Ocean Dr, Homer, AK 99603, USA",N/A,N/A,N/A,N/A,honda@gmail.com,pattern_generation,common_domain,0.4,low,honda@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
AIH Alaska Industrial Hardware Inc.,"193 Bridge Access Rd, Kenai, AK 99611, USA",(907) 283-3531,https://www.aih.com/,4.4,173,aih@aih.com,pattern_generation,business_domain,0.7,medium,aih@gmail.com,pattern_generation,common_domain,0.4,low,aih@yahoo.com,pattern_generation,common_domain,0.4,low
Nikiski Hardware & Supply,"52951 Porter Dr, Kenai, AK 99611, USA",(907) 776-7500,http://www.nikiskihardware.co/,4.9,50,mockup-12d3c58f_530x530@2x.jpg,website_scraping,main_page,0.9,high,IMG_4659_110x@2x.JPG,website_scraping,main_page,0.9,high,stainless-steel-water-bottle-white-17oz-front-2-607b2d54eb380_530x530@2x.jpg,website_scraping,main_page,0.9,high
Spenard Builders Supply,"40575 Kalifornsky Beach Rd, Kenai, AK 99611, USA",(907) 283-7584,https://www.sbsalaska.com/locations/kenai/,4.4,22,generalkenai@sbsalaska.com,website_scraping,main_page,0.9,high,generalpolarsupplyanch@polarsupply.com,website_scraping,main_page,0.9,high,generalsitka@sbsalaska.com,website_scraping,main_page,0.9,high
Soldotna Trustworthy Hardware & Fishing,"44648 Sterling Hwy, Soldotna, AK 99669, USA",(907) 262-4655,http://www.soldotnahardware.com/,4.6,635,ordertrustworthy@gmail.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Spenard Builders Supply,"97 Inner Springer Loop, Palmer, AK 99645, USA",(907) 746-7001,https://www.sbsalaska.com/,4.6,37,generalkenai@sbsalaska.com,website_scraping,main_page,0.9,high,generalpolarsupplyanch@polarsupply.com,website_scraping,main_page,0.9,high,generalsitka@sbsalaska.com,website_scraping,main_page,0.9,high
AIH Alaska Industrial Hardware Inc,"751w Commercial Dr, Wasilla, AK 99654, USA",(907) 376-5274,http://aih.com/,4.4,462,aih@aih.com,pattern_generation,business_domain,0.7,medium,aih@gmail.com,pattern_generation,common_domain,0.4,low,aih@yahoo.com,pattern_generation,common_domain,0.4,low
Valley Locksmiths,"105 E Arctic Ave, Palmer, AK 99645, USA",(907) 745-3408,N/A,4.6,36,valley@gmail.com,pattern_generation,common_domain,0.4,low,valley@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Mat Valley Milling,"11664 E Outer Springer Loop, Palmer, AK 99645, USA",(907) 746-3030,https://www.matvalleymilling.com/,4,24,mat@matvalleymilling.com,pattern_generation,business_domain,0.7,medium,mat@gmail.com,pattern_generation,common_domain,0.4,low,mat@yahoo.com,pattern_generation,common_domain,0.4,low
The Lumber Yard,"849 3rd Ave, Bethel, AK 99559, USA",(907) 543-3915,https://aklumberyard.com/,4.8,5,the@aklumberyard.com,pattern_generation,business_domain,0.7,medium,the@gmail.com,pattern_generation,common_domain,0.4,low,the@yahoo.com,pattern_generation,common_domain,0.4,low
Alaska Commercial Company,"135 Ridgecrest Dr, Bethel, AK 99559, USA",(907) 543-2661,https://www.alaskacommercial.com/,3.9,258,info@alaskacommercial.com,website_scraping,contact_page,0.95,very_high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Btp Llc,"830 River St, Bethel, AK 99559, USA",(907) 543-0670,N/A,N/A,N/A,btp@gmail.com,pattern_generation,common_domain,0.4,low,btp@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Clyde Hardware Co Inc,"4808 N 15th St, Phoenix, AZ 85014, USA",(602) 264-2106,https://www.clydehardware.com/,4.4,68,info@clydehardware.com,website_scraping,contact_page,0.95,very_high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
McFadden-Dale Industrial Hardware,"4647 S 32nd St, Phoenix, AZ 85040, USA",(602) 304-9141,http://www.mcfadaz.com/,4.7,164,mcfaddendale@mcfadaz.com,pattern_generation,business_domain,0.7,medium,mcfaddendale@gmail.com,pattern_generation,common_domain,0.4,low,mcfaddendale@yahoo.com,pattern_generation,common_domain,0.4,low
Six Points Hardware,"1409 N 19th Ave, Phoenix, AZ 85009, USA",(602) 600-6657,https://www.sixpointshardware.com/,4.5,168,six@sixpointshardware.com,pattern_generation,business_domain,0.7,medium,six@gmail.com,pattern_generation,common_domain,0.4,low,six@yahoo.com,pattern_generation,common_domain,0.4,low
Rockler Woodworking and Hardware - Phoenix,"4626 E Thunderbird Rd, Phoenix, AZ 85032, USA",(602) 996-3488,https://www.rockler.com/retail/stores/az-phoenix-store?utm_source=local&utm_medium=organic&utm_campaign=phoenix,4.7,263,info@rockler.com,website_scraping,main_page,0.9,high,customercare@rockler.com,website_scraping,contact_page,0.95,very_high,webmaster@rockler.com,website_scraping,contact_page,0.95,very_high
Broadway Central Hardware,"28 E Broadway Rd, Phoenix, AZ 85040, USA",(602) 243-6227,http://www.acehardware.com/store-details/18094?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=18094,4.1,168,broadway@acehardware.com,pattern_generation,business_domain,0.7,medium,broadway@gmail.com,pattern_generation,common_domain,0.4,low,broadway@yahoo.com,pattern_generation,common_domain,0.4,low
SaleSumo,"221 N 48th Ave, Phoenix, AZ 85043, USA",(602) 332-8056,http://www.salesumo.com/,4.5,1665,u003einfo@company.com,website_scraping,main_page,0.9,high,u003eBob@SaleSumo.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A
Harper's Hardware & Cabinet Supply,"3516 S Campbell Ave, Tucson, AZ 85713, USA",(520) 867-6723,https://www.harpershardwaresupply.com/,4.8,44,example@yahoo.com,website_scraping,contact_page,0.95,very_high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tucson Estates Hardware,"3025 S Kinney Rd, Tucson, AZ 85713, USA",(520) 578-3989,http://www.acehardware.com/store-details/18699?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=18699,4.6,430,tucson@acehardware.com,pattern_generation,business_domain,0.7,medium,tucson@gmail.com,pattern_generation,common_domain,0.4,low,tucson@yahoo.com,pattern_generation,common_domain,0.4,low
Arizona Hardware,"625 E Baseline Rd # 101, Gilbert, AZ 85233, USA",(480) 892-6969,http://www.arizonahardware.com/,4.2,58,arizona@arizonahardware.com,pattern_generation,business_domain,0.7,medium,arizona@gmail.com,pattern_generation,common_domain,0.4,low,arizona@yahoo.com,pattern_generation,common_domain,0.4,low
Standard Hardware - Mesa,"550 E Baseline Rd, Mesa, AZ 85204, USA",(480) 210-8683,https://stores.truevalue.com/az/mesa/20071/,3.8,18,standard@stores.truevalue.com,pattern_generation,business_domain,0.7,medium,standard@gmail.com,pattern_generation,common_domain,0.4,low,standard@yahoo.com,pattern_generation,common_domain,0.4,low
Lowe's Home Improvement,"1229 S Ellsworth Rd, Mesa, AZ 85209, USA",(480) 373-2440,https://www.lowes.com/store/AZ-Mesa/2527?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-2527-_-na-_-0-_-0&y_source=1_MTE4MzM5NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.1,2775,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Mckay's Hardware LLC.,"4939 W Ray Rd, Chandler, AZ 85226, USA",(480) 686-8064,https://stores.truevalue.com/az/chandler/20350,4.4,106,mckays@stores.truevalue.com,pattern_generation,business_domain,0.7,medium,mckays@gmail.com,pattern_generation,common_domain,0.4,low,mckays@yahoo.com,pattern_generation,common_domain,0.4,low
Arizona Industrial Hardware,"6965 W Frye Rd, Chandler, AZ 85226, USA",(480) 831-6003,http://www.aihfasteners.com/,5,4,arizona@aihfasteners.com,pattern_generation,business_domain,0.7,medium,arizona@gmail.com,pattern_generation,common_domain,0.4,low,arizona@yahoo.com,pattern_generation,common_domain,0.4,low
