Name,Address,Phone,Website,Rating,Review Count,Email_1,Email_1_Method,Email_1_Source,Email_1_Accuracy_Score,Email_1_Confidence,Email_2,Email_2_Method,Email_2_Source,Email_2_Accuracy_Score,Email_2_Confidence,Email_3,Email_3_Method,Email_3_Source,Email_3_Accuracy_Score,Email_3_Confidence
ADK Building Supply,"2394 Ross Clark Cir, Dothan, AL 36301, USA",(334) 984-2422,http://adkbuildingsupply.com/,4.4,88,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,website_scraping,main_page,0.9,high,8c4075d5481d476e945486754f783364@sentry.io,website_scraping,main_page,0.9,high,gbrunson@adkbuildingsupply.com,website_scraping,main_page,0.9,high
Lowe's Home Improvement,"4801 Montgomery Hwy, Dothan, AL 36303, USA",(334) 340-2560,https://www.lowes.com/store/AL-Dothan/2884?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-2884-_-na-_-0-_-0&y_source=1_MTE4MzE1Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.3,1626,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Marvin's,"301 N 12th St, Gadsden, AL 35901, USA",(256) 546-2856,http://www.marvinsbuildingmaterials.com/?utm_source=GMB&utm_medium=Organic&utm_campaign=GMB&utm_content=Gadsden,4,139,79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com,website_scraping,main_page,0.9,high,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,website_scraping,main_page,0.9,high,8c4075d5481d476e945486754f783364@sentry.io,website_scraping,main_page,0.9,high
Lowe's Home Improvement,"615 George Wallace Dr, Gadsden, AL 35903, USA",(256) 543-1543,https://www.lowes.com/store/AL-Gadsden/1640?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1640-_-na-_-0-_-0&y_source=1_MTE4Mjk1My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.1,2366,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
Southside Hardware Co.,"1693 AL-77, Gadsden, AL 35907, USA",(256) 485-1468,https://southsidehardwareco.com/,4.8,67,info@southsidehardwareco.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Building Systems & Supply,"797 W Grand Ave, Rainbow City, AL 35906, USA",(256) 442-5960,N/A,4.4,93,building@gmail.com,pattern_generation,common_domain,0.4,low,building@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
HB Hardware & Building Supply,"5601 Main St, Hokes Bluff, AL 35903, USA",(256) 492-7377,N/A,4.7,41,hb@gmail.com,pattern_generation,common_domain,0.4,low,hb@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Hudak Hardware & Paint Supply,"2104 Rainbow Dr, Gadsden, AL 35901, USA",(256) 546-5358,N/A,4.6,20,hudak@gmail.com,pattern_generation,common_domain,0.4,low,hudak@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Etowah Builders Supply Inc,"205 W Grand Ave, Rainbow City, AL 35906, USA",(256) 442-3510,N/A,4.4,66,etowah@gmail.com,pattern_generation,common_domain,0.4,low,etowah@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Mountain Top Hardware & Supply,"11174 US-278, Altoona, AL 35952, USA",(205) 589-6500,N/A,4.7,94,mountain@gmail.com,pattern_generation,common_domain,0.4,low,mountain@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Shello Shellay,"Cleveland Ave, Gadsden, AL 35901, USA",N/A,N/A,5,4,shello@gmail.com,pattern_generation,common_domain,0.4,low,shello@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Lansing Building Products,"100 Rainbow Industrial Blvd, Rainbow City, AL 35906, USA",(256) 442-0022,https://www.lansingnow.com/,4.5,42,lansing@lansingnow.com,pattern_generation,business_domain,0.7,medium,lansing@gmail.com,pattern_generation,common_domain,0.4,low,lansing@yahoo.com,pattern_generation,common_domain,0.4,low
Ollie's Bargain Outlet,"3000 E Meighan Blvd, Gadsden, AL 35903, USA",(256) 494-5274,http://www.ollies.us/,4.4,1248,ollies@ollies.us,pattern_generation,business_domain,0.7,medium,ollies@gmail.com,pattern_generation,common_domain,0.4,low,ollies@yahoo.com,pattern_generation,common_domain,0.4,low
Old Glory Home Supplies,"1804 Eastside Dr, Gadsden, AL 35904, USA",(256) 952-1804,N/A,N/A,N/A,old@gmail.com,pattern_generation,common_domain,0.4,low,old@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
AIH Alaska Industrial Hardware Inc.,"5655 Old Seward Hwy, Anchorage, AK 99518, USA",(907) 561-1781,https://www.aih.com/,4.5,444,aih@aih.com,pattern_generation,business_domain,0.7,medium,aih@gmail.com,pattern_generation,common_domain,0.4,low,aih@yahoo.com,pattern_generation,common_domain,0.4,low
Hardware Specialties Inc.,"424 W 54th Ave, Anchorage, AK 99518, USA",(907) 563-1312,http://www.hsiak.com/,4.8,91,sales@hsiak.com,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lowe's Home Improvement,"333 E Tudor Rd, Anchorage, AK 99503, USA",(907) 563-0391,https://www.lowes.com/store/AK-Anchorage/0289?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-289-_-na-_-0-_-0&y_source=1_MTE4NDMzOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.1,1312,lowes@lowes.com,pattern_generation,business_domain,0.7,medium,lowes@gmail.com,pattern_generation,common_domain,0.4,low,lowes@yahoo.com,pattern_generation,common_domain,0.4,low
TrustWorthy Hardware and Lumber Supply,"17034 N Eagle River Loop Rd STE 101, Eagle River, AK 99577, USA",(907) 694-9384,https://www.facebook.com/EagleRiverTrustworthyHardwareStore/,4.8,189,trustworthy@facebook.com,pattern_generation,business_domain,0.7,medium,trustworthy@gmail.com,pattern_generation,common_domain,0.4,low,trustworthy@yahoo.com,pattern_generation,common_domain,0.4,low
Walmart Supercenter,"8900 Old Seward Hwy, Anchorage, AK 99515, USA",(907) 344-5300,https://www.walmart.com/store/2071-anchorage-ak/?veh=seo_loc,3.9,3903,walmart@walmart.com,pattern_generation,business_domain,0.7,medium,walmart@gmail.com,pattern_generation,common_domain,0.4,low,walmart@yahoo.com,pattern_generation,common_domain,0.4,low
AIH Alaska Industrial Hardware Inc,"2716 Commercial Dr, Anchorage, AK 99501, USA",(907) 272-1441,https://www.aih.com/,4.5,146,aih@aih.com,pattern_generation,business_domain,0.7,medium,aih@gmail.com,pattern_generation,common_domain,0.4,low,aih@yahoo.com,pattern_generation,common_domain,0.4,low
AIH Alaska Industrial Hardware Inc,"8801 Old Seward Hwy, Anchorage, AK 99515, USA",(907) 276-7201,http://www.aih.com/,4.3,122,aih@aih.com,pattern_generation,business_domain,0.7,medium,aih@gmail.com,pattern_generation,common_domain,0.4,low,aih@yahoo.com,pattern_generation,common_domain,0.4,low
AIH Alaska Industrial Hardware Inc.,"12340 Old Glenn Hwy, Eagle River, AK 99577, USA",(907) 694-2988,https://aih.com/,4.2,153,aih@aih.com,pattern_generation,business_domain,0.7,medium,aih@gmail.com,pattern_generation,common_domain,0.4,low,aih@yahoo.com,pattern_generation,common_domain,0.4,low
Fasteners & Fire Equipment Co,"123 E International Airport Rd, Anchorage, AK 99518, USA",(907) 562-2777,http://www.fastenersfire.com/,4.5,134,fasteners@fastenersfire.com,pattern_generation,business_domain,0.7,medium,fasteners@gmail.com,pattern_generation,common_domain,0.4,low,fasteners@yahoo.com,pattern_generation,common_domain,0.4,low
Walmart Supercenter,"3101 A St, Anchorage, AK 99503, USA",(907) 563-5900,https://www.walmart.com/store/2070-anchorage-ak/?veh=seo_loc,3.8,5597,walmart@walmart.com,pattern_generation,business_domain,0.7,medium,walmart@gmail.com,pattern_generation,common_domain,0.4,low,walmart@yahoo.com,pattern_generation,common_domain,0.4,low
Architectural Hardware Supply Inc.,"1200 E 76th Ave #1205, Anchorage, AK 99518, USA",(907) 522-0234,https://ahs-alaska.biz/,4,5,architectural@ahs-alaska.biz,pattern_generation,business_domain,0.7,medium,architectural@gmail.com,pattern_generation,common_domain,0.4,low,architectural@yahoo.com,pattern_generation,common_domain,0.4,low
General Hardware Distributors,"2192 Viking Dr, Anchorage, AK 99501, USA",(907) 279-6691,N/A,N/A,N/A,general@gmail.com,pattern_generation,common_domain,0.4,low,general@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
